"whosampled_id","mood_party","danceability_danceable","mood_relaxed","mood_sad","timbre_bright","tonal_atonal_atonal","cascade_size","temporal_influence"
"James-Brown/I-Got-the-Feelin%27","0.453136652708","0.402362406254","0.422120034695","0.154956698418","0.994016051292","0.986577987671","1","0.15000000000000002"
"Double-Bang-Music/Metro-Grams","","","","","","","1","0.15000000000000002"
"Trick-Daddy/Take-It-to-Da-House","0.777875900269","0.999520599842","0.0245982259512","0.373968034983","0.516635656357","0.53245818615","3","0.3405519489247313"
"Tears-for-Fears/We-Are-Broken","0.649721264839","0.199351266026","0.0597880482674","0.333843648434","0.992316007614","0.938103497028","31","0.15000000000000002"
"Sasha-(DJ)/Enjoy-the-Gravy","","","","","","","0","0.15000000000000002"
"The-Dangerous-Crew/Funk-Session","","","","","","","0","0.2775"
"Lil-Gnar/Ride-Wit-Da-Fye","","","","","","","",""
"D.J.-Slide/Southern-Soul-Mississippi-Cha-Cha-Slide","","","","","","","0","0.5513151041666667"
"Trading-Places/Nengue-%26-Lionel-Meet-on-the-Train","","","","","","","",""
"DJ-Purpberry/You-Better-Move-(Chopped-%26-Screwed)","","","","","","","0","0.2883375"
"Blondie/Rapture","0.512601256371","0.973695397377","0.153381153941","0.180175289512","0.936003744602","0.664678215981","1","0.15000000000000002"
"Dr.-Baker/Kaos","","","","","","","2","0.15000000000000002"
"Cherrelle/Saturday-Love","0.796669840813","0.731559991837","0.932554423809","0.238856002688","0.377612411976","0.0722515136003","3","0.15000000000000002"
"M.O.P./187","0.823685705662","0.942040920258","0.0208841804415","0.154684826732","0.928789615631","0.950193285942","0","0.1836964285714286"
"Jimmy-%22Bo%22-Horne/Dance-Across-the-Floor","0.792934954166","0.921842217445","0.246556550264","0.201100066304","0.945360600948","0.919405996799","7","0.15000000000000002"
"Friend-%26-Lover/Reach-Out-of-the-Darkness","0.607247292995","0.237871229649","0.0312873087823","0.143639713526","0.999988496304","0.0681352764368","1","0.15000000000000002"
"Diddy/Testimonial-(Intro)","0.00799295678735","0.275961697102","0.851880133152","0.759394705296","0.457890480757","0.912388920784","0","0.1836964285714286"
"Daft-Punk/Daftendirekt","0.89693146944","0.998391091824","0.578445076942","0.146752402186","0.117513298988","0.120409220457","0","0.16275000000000003"
"The-Avalanches/Electricity","0.63618260622","0.565752744675","0.291872859001","0.367691546679","0.0830143466592","0.165838569403","",""
"Blondie/One-Way-or-Another","1.57784197654E-5","0.999999880791","0.808817088604","0.26308453083","0.15540638566","0.297155231237","1","0.15000000000000002"
"ST%CE%9BQQ-%C6%9FVERFL%C6%9F/Eyes-of-Lavender","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.793156683445","0.0159473884851","1.77298679773E-5","0","0.17125"
"Quincy-Jones/The-Streetbeater-(Theme-From-Sanford-and-Son)","","","","","","","1","0.15000000000000002"
"The-Family-Foundation/Express-Yourself-(Original-Don-Mix)","","","","","","","",""
"M%C5%82ody-M/Nikt-Mi-Tego-Nie-Da%C5%82,-Nikt-Mi-Tego-Nie-Zabierze","","","","","","","0","0.17125"
"MC-Lethal/The-Rave-Digger-(D.J.-SS-Bad-Boy-Foundation-Mix)","","","","","","","",""
"Sonz-of-a-Loop-Da-Loop-Era/Breaks-Theme-(Part-1)","","","","","","","0","0.27598385542929293"
"Giga-(Producer)/%E3%82%AC%E3%83%83%E3%83%81%E3%83%A5%E3%83%BC%EF%BC%81-(Gotchu!)","","","","","","","",""
"Maceo-%26-the-Macks/Cross-the-Track-(We-Better-Go-Back)","0.319844126701","0.730373859406","0.751424014568","0.333444863558","0.986057460308","0.488433480263","1","0.15000000000000002"
"First-Choice/Love-Thang-(Tee-Scott-Remix)","","","","","","","1","0.15000000000000002"
"Nas/K-I-S-S-I-N-G","","","","","","","0","0.15000000000000002"
"Zapp/Computer-Love","","","","","","","1","0.15000000000000002"
"Lil-Uzi-Vert/The-Way-Life-Goes-(Remix)","0.140503779054","0.581886351109","0.932043015957","0.487759411335","0.0414807870984","0.333276838064","",""
"Vybz-Kartel/Picture-This-(You-%26-Me)","","","","","","","",""
"Mariah-Carey/Loverboy","0.320881217718","0.997205018997","0.174824476242","0.287575811148","0.935358047485","0.23511749506","0","0.15000000000000002"
"The-Pharcyde/Oh-Shit","0.907099068165","0.999377906322","0.813463330269","0.0889506191015","0.00288822082803","5.70200927541E-6","0","0.15000000000000002"
"Derek-B/Bad-Young-Brother","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.072281755507","5.06336742546E-4","1.16430726393E-7","6","0.15000000000000002"
"Brothers-in-Crime/Out-of-Sight","0.669369101524","0.978976249695","0.0253538098186","0.23585164547","0.482290476561","0.456761449575","0","0.15000000000000002"
"HARDY-(Singer)/One-Beer","","","","","","","0","0.15000000000000002"
"Lin-Manuel-Miranda/Carnaval-Del-Barrio","0.392712444067","0.86992675066","0.760590016842","0.340991675854","0.133044615388","0.309468120337","0","0.15000000000000002"
"Karen-Finley/Tales-of-Taboo","0.815517663956","0.997218310833","0.814752936363","0.272086381912","0.388818174601","0.322693288326","6","0.15000000000000002"
"Extreme/Play-With-Me","0.87765789032","0.00359851005487","0.115445658565","0.0672801807523","0.186244264245","0.211899667978","0","0.15000000000000002"
"Chuck-Brown/Run-Joe","0.367845028639","0.124906919897","0.066603384912","0.15466620028","0.994604468346","0.986542999744","6","0.15000000000000002"
"Cali-Life-Style/Ordinary-Day","","","","","","","0","0.16275000000000003"
"Chris-Read/Diary-Rap-Megamix-1988","","","","","","","0","0.27598385542929293"
"Quadeca/Civil-War-(Lavender-Town)","","","","","","","0","0.17125"
"James-Brown/Please,-Please,-Please","0.866749823093","0.705801606178","0.0100135486573","0.075547426939","0.649775028229","0.774528801441","6","0.15000000000000002"
"Rufus-Thomas/The-Breakdown-(Live)","","","","","","","7","0.15000000000000002"
"Xpansions/Elevation-(Puffasonic-Mix)","","","","","","","0","0.27598385542929293"
"Shannon/Let-the-Music-Play","0.910312771797","0.999966442585","0.0564586184919","0.239666804671","0.860642433167","0.386205047369","7","0.15000000000000002"
"2-Deep/How%27s-About-a-Kiss","","","","","","","0","0.27598385542929293"
"Roland-Jones/CATCHIN%27-EM-SLEEPIN%27","","","","","","","0","0.17125"
"Luh-Tyler/TH2DH","","","","","","","0","0.2464897188620072"
"Vibes/Getting-There","","","","","","","",""
"Chi-Lites/(For-God%27s-Sake)-Give-More-Power-to-the-People","0.00637223944068","0.987501859665","0.804850757122","0.360797375441","0.825340509415","0.944059789181","2","0.15000000000000002"
"Digital-Underground/Doowutchyalike","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.30144032836","0.00178151694126","2.46458375841E-6","0","0.18825000000000003"
"Cash-Money-%26-Marvelous/New-Sheriff-in-Town","","","","","","","0","0.27598385542929293"
"Echo-(Drum-%26-Bass)/Out-of-Time","","","","","","","",""
"Internet-Club/Gateway-2-Ur-Dreams","0.18307928741","0.315339326859","0.843253552914","0.481461673975","0.721175551414","0.665405631065","",""
"Lost-Boyz/Music-Makes-Me-High","","","","","","","0","0.16275000000000003"
"Wardance/Untitled-(WHITE006-A)","","","","","","","",""
"DJ-Khaled/Born-N-Raised","0.760775089264","0.980319738388","0.0456072464585","0.228594198823","0.481117904186","0.439143210649","0","0.2464897188620072"
"Too-Short/Just-Another-Day","","","","","","","0","0.16275000000000003"
"Rogue-Traders/In-Love-Again","0.595250725746","0.999309241772","0.744634866714","0.299784094095","0.799306571484","0.268854141235","0","0.1836964285714286"
"Dennis-Coffey/Scorpio","0.638627886772","0.802294611931","0.940436184406","0.474702566862","0.0134345060214","0.00604416616261","16","0.15000000000000002"
"Rhythm-Heritage/Sky%27s-the-Limit","0.700072109699","0.814596951008","0.347618669271","0.46300727129","0.929903507233","0.995358467102","1","0.15000000000000002"
"Mitchie-M/%E3%83%9F%E3%83%A9%E3%82%A4%E3%81%A9%E3%82%93%E3%81%AA%E3%81%A0%E3%82%8D%E3%81%86-(What-Kind-of-Future)","","","","","","","",""
"Master-Done-It-Again/Bad-Hip-Hop","","","","","","","",""
"Liquid-Liquid/Cavern","0.557255685329","0.481646329165","0.488277882338","0.257023870945","0.848608195782","0.641268789768","7","0.15000000000000002"
"Pleasure/I%27m-Mad","","","","","","","2","0.15000000000000002"
"Leona-Lewis/Favourite-Scar","0.679708063602","0.997507214546","0.231617674232","0.213570058346","0.444613486528","0.632329046726","0","0.1836964285714286"
"Pete-Rock/Dreamer","0.731991171837","0.997479736805","0.210964635015","0.39519187808","0.045776385814","0.653609871864","0","0.25136250000000004"
"Tatsuro-Yamashita/Fragile","","","","","","","1","0.15000000000000002"
"James-Brown/Untitled-Instrumental","0.117126025259","0.0826730504632","0.9191223979","0.877899765968","0.922407209873","0.494031250477","2","0.15000000000000002"
"Lyn-Collins/We-Want-to-Parrty,-Parrty,-Parrty","0.601462006569","0.589042007923","0.901361405849","0.279436677694","0.657893180847","0.115473695099","",""
"DJ-Brisk/Party-Pumper","","","","","","","0","0.15000000000000002"
"Eli-Escobar/Heavenly-Break%EF%BB%BF","","","","","","","",""
"Spaceghostpurrp/Saturday-Luv","","","","","","","0","0.15000000000000002"
"Super-Mash-Bros./Y.D.I.H.Y.L.M.S.I.P.S.I.T.S.S.Y.C.L.T.M.W.Y.L.T.M.","","","","","","","0","0.32446250000000004"
"Keith-Ape/Vamp-Friday","","","","","","","",""
"S.F.C./D.J.-Dove-(The-Minister-of-Music)","","","","","","","0","0.25136250000000004"
"Affinity-(Disco-Soul)/Don%27t-Go-Away-(Runaway-Dub)","","","","","","","",""
"The-Beatmasters/Don%27t-Stop-the-Beat","0.884073317051","0.992099404335","0.144552797079","0.131971031427","0.991942465305","0.162944167852","2","0.15000000000000002"
"Commodores/Rapid-Fire","0.906566679478","0.793725192547","0.714523375034","0.092223867774","0.871109247208","0.088018797338","28","0.15000000000000002"
"MC-Ant/Robocop","","","","","","","0","0.25136250000000004"
"Techmaster-P.E.B./Scratchin%27-Megabass-Mix","0.999985575676","0.999999880791","0.764141440392","0.0503048188984","7.6181354234E-4","1.60916288974E-12","0","0.25136250000000004"
"Ruben-Studdard/What-if-(Kanye-West-Remix)","","","","","","","0","0.16275000000000003"
"YZ/Get-It-Right-(Put-on-Your-Bally-Shoes)","","","","","","","0","0.16416666666666668"
"The-Two/The-Real-Grandmaster-(Master-Dub)","","","","","","","",""
"Saint-Etienne/Duke-Duvet","0.704634070396","0.957449316978","0.085179567337","0.200608938932","0.983216166496","0.924629569054","0","0.16416666666666668"
"Mr.Tac/Potato-Salad-Drop-Zone-Remix","","","","","","","",""
"%EB%A3%A8%EC%B9%B4%EC%8A%A4/Failed-Download","0.0411544404924","0.0626353919506","0.973153591156","0.969906389713","0.954544663429","0.915074288845","0","0.2934375"
"Twikipedia/It%27s-Not-What-I-Have","","","","","","","0","0.16593750000000002"
"Clueso/Vier-Kleine-W%C3%A4nde","0.653614938259","0.902044415474","0.962365329266","0.608250617981","0.680557847023","0.850851655006","0","0.16275000000000003"
"Mia-X/Da-Payback","","","","","","","",""
"Ab-Soul/Turn-Me-Up","","","","","","","0","0.16229578125000002"
"Mobb-Deep/All-Mine","","","","","","","0","0.29025"
"Logic/Black-SpiderMan","0.47881296277","0.955908179283","0.198082953691","0.306085109711","0.457827866077","0.18094137311","0","0.16229578125000002"
"Hive/Behold-a-Pale-Horse","0.587369263172","0.946976602077","0.545655786991","0.30976998806","0.288429647684","0.459911704063","0","0.3018409090909091"
"Funky-Aztecs/Straight-Up-Loco","0.906230986118","0.99986487627","0.257104873657","0.130741000175","0.00793036911637","0.0296996813267","0","0.15000000000000002"
"DJ-Hype/Shot-in-the-Dark-(Q-Bass-Remix)","","","","","","","",""
"Smokehousebeats/Krabby-Patty","","","","","","","0","0.15000000000000002"
"KRS-One/Ah-Yeah","0.855799853802","0.992128431797","0.0859964564443","0.200977116823","0.345913738012","0.857279360294","1","0.15000000000000002"
"1-800-PAIN/RIP-KEVIN","","","","","","","0","0.15000000000000002"
"Amy-Winehouse/In-My-Bed","0.279635339975","0.965174794197","0.231570497155","0.269755810499","0.734306514263","0.695645809174","0","0.19980468750000002"
"Miilkbone/Keep-It-Real","0.828695356846","0.0209530945867","0.507063984871","0.366220593452","0.19718144834","5.21667604947E-11","0","0.15000000000000002"
"Naofumi-Hataya/Collision-Chaos-(Bad-Future)","","","","","","","0","0.3811689853848791"
"Iggy-Azalea/Leave-It","","","","","","","",""
"Logic/Young-Sinatra","0.225704938173","0.983554065228","0.81223654747","0.33315500617","0.0282236225903","0.41620901227","0","0.17271093750000002"
"Marky-Mark-and-the-Funky-Bunch/Music-for-the-People","0.876169204712","0.989437758923","0.0464453920722","0.128157958388","0.658949255943","0.157654568553","0","0.3811689853848791"
"Noisekick/Reaching-for-the-Sky","","","","","","","0","0.4075500000000001"
"Nas/Rare","0.796776473522","0.997739434242","0.62461155653","0.161330863833","0.284299433231","0.0734470710158","0","0.19980468750000002"
"Logic/Innermission","1.59909450304E-5","0.999999880791","0.882965505123","0.483953893185","0.181987538934","0.129388868809","0","0.17271093750000002"
"Doug-Lazy/Ahh-Get-It","","","","","","","0","0.3811689853848791"
"Kaos-One/Black-Hole","","","","","","","0","0.3811689853848791"
"Pardison-Fontaine/Toot-It-Up","","","","","","","",""
"Logic/Young-Sinatra-III","0.225704938173","0.983554065228","0.81223654747","0.33315500617","0.0282236225903","0.41620901227","0","0.17271093750000002"
"Vanilla-Fudge/The-Beat-Goes-on-(A)","","","","","","","1","0.15000000000000002"
"Simon-Harris/Here-Comes-That-Sound","0.952914595604","0.975948929787","0.481217265129","0.10286629945","0.967650473118","0.00694809434935","",""
"Vanilla-Fudge/Voices-in-Time","","","","","","","1","0.15000000000000002"
"Matt-Watson/Monopoly","","","","","","","",""
"AZ/Sugar-Hill","0.950349271297","0.999798715115","0.404264569283","0.293779999018","0.955742061138","0.130712211132","0","0.17271093750000002"
"Star-Wars-Episode-V%3A-The-Empire-Strikes-Back/Impressive","","","","","","","",""
"Fred-Karlin/Chase-From-Westworld","","","","","","","1","0.15000000000000002"
"The-Goats/Typical-American-(Baked-Potato-Mix)","","","","","","","0","0.15000000000000002"
"Z-3-MC%27s/Triple-Threat","","","","","","","",""
"Jolly-V/A-Capella","","","","","","","1","0.15000000000000002"
"Friday/Bye-Felicia","","","","","","","",""
"Lords-of-the-Underground/Psycho","0.883324325085","0.950692534447","0.469370812178","0.293632805347","0.852688670158","0.155093252659","0","0.15000000000000002"
"Duo-Live/Shootin","","","","","","","0","0.19980468750000002"
"Harry-Styles/Daydreaming","0.210920199752","0.611783623695","0.580086886883","0.515521943569","0.636617362499","0.707970559597","0","0.16159090909090912"
"James-Brown/Cold-Sweat","","","","","","","",""
"James-Brown/Blind-Man-Can-See-It","0.141381368041","0.0294808670878","0.789909183979","0.741583406925","0.91309762001","0.378569036722","0","0.15000000000000002"
"The-Champs/Tequila","","","","","","","65","0.15000000000000002"
"Tombstone/The-Man-Comes-Around","","","","","","","",""
"Toni-Braxton/I-Belong-to-You-(Rollerskate-Radio-Mix)","0.611660420895","0.831899940968","0.615256547928","0.203650936484","0.702640771866","0.0410168655217","0","0.15000000000000002"
"Pee-wee%27s-Big-Adventure/Mario%27s-Magic-Shop","","","","","","","",""
"Gang-Starr/The-Ownerz","1.57773210958E-5","3.00000096379E-14","0.808817088604","0.0377655439079","0.0018891938962","0.00583705445752","0","0.15000000000000002"
"Ice-T/Colors","0.868327379227","0.965127289295","0.196878835559","0.0832522511482","0.323021918535","0.226760938764","0","0.16159090909090912"
"Pee-wee%27s-Big-Adventure/I-Meant-to-Do-That","","","","","","","",""
"Hive/Ultrasonic-Sound","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.0506631396711","0.014238903299","0.0353294722736","0","0.15000000000000002"
"The-Chemical-Brothers/Hey-Boy-Hey-Girl","0.391358345747","0.979903459549","0.718985974789","0.364621192217","0.825632810593","0.857143998146","0","0.17210000000000003"
"N.W.A/If-It-Ain%27t-Ruff","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.0185411367565","0.0421769954264","1.76866944912E-6","0","0.16159090909090912"
"Ice-T/The-Tower","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.306579530239","0.30327013135","0.215273067355","0","0.15000000000000002"
"The-Simpsons/Deep,-Deep-Trouble","0.648244738579","0.999967575073","0.689355492592","0.276128530502","0.76256531477","0.179491654038","0","0.15000000000000002"
"J-Dilla/Anti-American-Graffiti","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.0484052635729","0.00868963543326","0.13996219635","0","0.17210000000000003"
"Bad-Azz/How-We-Get-Down","0.776673018932","0.912203609943","0.666121840477","0.5","0.820592880249","0.156434521079","0","0.16159090909090912"
"J.-Robert-Elliot/Violin","","","","","","","1","0.15000000000000002"
"Will-Smith/Uuhhh","0.843552231789","0.999797224998","0.48683321476","0.184077084064","0.729455769062","0.0534467212856","0","0.15000000000000002"
"Peanut-Butter-Wolf/The-Chronicles-(I-Will-Always-Love-H.E.R.)","","","","","","","0","0.15000000000000002"
"Kid-%27N-Play/Last-Night","0.883705019951","0.970785200596","0.246579661965","0.159389063716","0.389947086573","0.078330501914","0","0.16159090909090912"
"7-Notas-7-Colores/La-Medicina","0.934379339218","0.960846185684","0.9108543396","0.479699581861","0.233686044812","0.024460522458","0","0.15000000000000002"
"Carl-Cox/Ain%27t-It-Funky-Now%3F","0.975019752979","0.989038348198","0.0699453130364","0.0822739079595","0.0874431505799","0.043877735734","0","0.16159090909090912"
